symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
TBLA,1.049886162947085,1.0514162417721518,3.732527658291138,3.55
WDAY,1.0485913848987736,1.0497449527272038,248.71607164965639,236.93
UTL,1.0403607933164547,1.0465055205152747,52.3985314121998,50.07
AXON,1.0451055730565988,1.0462553061020474,789.9227561070459,755.0
PFE,1.0447220711955532,1.0458713823460528,25.623848867478294,24.5
CVNA,1.0430554024657224,1.0442028800941703,378.2102831701084,362.2
AMZN,1.0416097735766723,1.042755660851621,239.05173525023412,229.25
SMP,1.040951964898551,1.0420971285103653,41.56925445627847,39.89
TWLO,1.0349716806488019,1.0410845779022804,118.14227790035079,113.48
UPWK,1.0398380921318147,1.0409820303589774,18.08185786733544,17.37
TCOM,1.0389646755700168,1.0401076529412534,75.2621897668291,72.36
META,1.038904990684558,1.0400479023957436,781.5335957762576,751.44
HLF,1.0380835940158921,1.039225602098853,8.428119633021698,8.11
MSFT,1.0343743274264394,1.0379824005298954,562.6591198552404,542.07
MA,1.0365814711587533,1.0377218267385302,587.2779134061363,565.93
XPO,1.0365199322751406,1.0376602201552614,128.3170628243996,123.66
PRU,1.0364371370659633,1.0375773338620917,105.26222052030921,101.45
UBER,1.0346836151829988,1.035821882908891,98.84848228599547,95.43
BA,1.033446568217624,1.0345834750534668,231.05352748369074,223.33
INSW,1.0273995212636706,1.0334676947501382,51.29100169044936,49.63
DHR,1.0271735599313758,1.0332403988128167,224.10984250249996,216.9
ITGR,1.0319732553264793,1.0319732553264793,70.1741813622006,68.0
CWT,1.0250607105821712,1.031115070251644,50.89583986762115,49.36
ALAB,1.0298165863259445,1.0309494997756234,173.45725333724863,168.25
PG,1.0286181445742006,1.029749739603884,155.87321808383993,151.37
TXG,1.023664961485783,1.0297110773830083,13.73634577228933,13.34
MNMD,1.0286959098723991,1.0286959098723991,13.239316360057776,12.87
AHL,1.0261733007347096,1.0273022061626669,37.773902120601264,36.77
KO,1.0212107588272779,1.0272423793629673,72.07132533610577,70.16
NX,1.0269685183435355,1.0269685183435355,15.30183092331868,14.9
TEAD,1.0268636670560587,1.0268636670560587,1.6532505039602547,1.61
ZM,1.0230792330464544,1.0242047346538237,86.9447399247631,84.89
NVDA,1.0215492968561122,1.0226731153625195,205.5879763813273,201.03
CHMI,1.0208790203276752,1.0208790203276752,2.429692068379867,2.38
SSTK,1.0142520715819834,1.0202425917272513,25.49586236726401,24.99
IMXI,1.014014873373484,1.0200039925448854,15.157259329216997,14.86
GDYN,1.0163446021074627,1.0163446021074627,8.354352629323344,8.22
CAL,1.0159505404676117,1.0159505404676117,12.699381755845145,12.5
DDOG,1.00945720809526,1.0154194081343968,159.69501031729658,157.27
AII,1.012609899912314,1.0137238840820404,24.07594224694846,23.75
CSTM,1.007465048530183,1.0134154821925565,17.13685580387613,16.91
AMRK,1.013018665632107,1.013018665632107,27.878273678195583,27.52
MATV,1.0124700581625892,1.0124700581625892,11.157420040951731,11.02
AVGO,1.0065205981349725,1.0124654535498105,377.61924021047287,372.97
SPNT,1.0117168680774755,1.0117168680774755,18.30195814352153,18.09
WELL,1.0101053924105463,1.0112166213418436,181.71562685512927,179.7
HRTG,1.0111723394520282,1.0111723394520282,23.34796931794733,23.09
MDB,1.0100022693369741,1.011113384821354,340.1992094569928,336.46
CVS,1.004598161053589,1.0105316618965343,83.06570260789512,82.2
DBRG,1.0093672538651688,1.0093672538651688,12.758402088855734,12.64
SLB,1.0080491755223426,1.0080491755223426,36.148643434231204,35.86
HBM,1.0075546400253588,1.0075546400253588,16.282082982809797,16.16
PEP,1.0000856946385557,1.0059925433092043,151.01960060157776,150.12
UHS,0.9998843777373674,1.0057900373614408,220.58987099411118,219.32
BIIB,1.004773997444837,1.004773997444837,149.84194623894857,149.13
SBUX,1.0040465561339016,1.0040465561339016,85.77569729051922,85.43
CDE,1.0030204272051948,1.0030204272051948,18.335213409310963,18.28
WMT,1.0029582965690074,1.0029582965690074,103.4752074570245,103.17
ZBH,1.0029024252801724,1.0029024252801724,101.43355129283663,101.14
MPAA,1.001900166495461,1.001900166495461,16.98220782209806,16.95
LW,0.9958282883809871,1.0017099913519945,65.68212413295026,65.57
GE,1.001178288465664,1.001178288465664,310.15502198377806,309.79
HAL,1.0011292499608637,1.0011292499608637,26.650060633958194,26.62
MRVL,1.0004195758614456,1.0004195758614456,88.49711568070347,88.46
FSLR,1.0000550495409102,1.0000550495409102,239.61318987000206,239.6
SMCI,0.9985119890114397,0.9985119890114397,52.28208774463898,52.36
RCI,0.9910168867871372,0.9968701719722878,39.86483817717179,39.99
W,0.9938317727112236,0.9938317727112236,105.86296042919953,106.52
GOOGL,0.9803564934824016,0.9861468147332033,263.7646885366899,267.47
TX,0.9789322857339379,0.9847141951259449,37.29112656941953,37.87
MD,0.9782901768818357,0.9840682937590216,17.555778360660945,17.84
AAPL,0.9807942656044909,0.9818732490172901,264.12390398565105,269.0
ERIE,0.9803376942070002,0.9803376942070002,314.0413769622704,320.34
MU,0.9740479495798116,0.9798010104094667,217.42764221996475,221.91
ASML,0.9737841996147252,0.9795357026467446,1030.9417363216457,1052.48
SHOP,0.9731106690655384,0.9788581939954307,175.17646239742228,178.96
IBM,0.9695885516971369,0.975315273795425,304.854295130236,312.57
CVE,0.9737195060186532,0.9747907064044607,16.434971309979208,16.86
CCJ,0.9546302697752997,0.9602686431369156,102.66232063776765,106.91
